attachment	filename	page	name	url	size	mime	magic
607074	Budget_Forecast_Return_Outturn_2016_to_2017_online_form_guide.pdf	academies-budget-forecast-outturn-2016-to-2017	Guide to using the BFRO online form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607074/Budget_Forecast_Return_Outturn_2016_to_2017_online_form_guide.pdf	3533013	application/pdf	PDF document, version 1.4
607122	C1.pdf	inheritance-tax-confirmation-c1	Confirmation form (C1)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607122/C1.pdf	1042026	application/pdf	PDF document, version 1.6
607158	IHT421.pdf	inheritance-tax-probate-summary-iht421	Probate summary (IHT421)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607158/IHT421.pdf	305751	application/pdf	PDF document, version 1.6
607177	d4-medical-examiner-report-for-a-lorry-or-bus-driving-licence.pdf	d4-medical-examiner-report-for-a-lorry-or-bus-driving-licence	Medical examination report for a Group 2 (lorry or bus) licence	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607177/d4-medical-examiner-report-for-a-lorry-or-bus-driving-licence.pdf	19989967	application/pdf	PDF document, version 1.3
607181	VAT411_04_17.pdf	vat-new-means-of-transport-removal-from-the-uk-to-another-member-state-of-the-ec-vat411	New means of transport - removal from the UK to another member state of the EU (VAT411)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607181/VAT411_04_17.pdf	289391	application/pdf	PDF document, version 1.5
607225	SA400__No_fields__04_17.pdf	self-assessment-register-a-partnership-for-self-assessment-sa400	Print and fill in by hand (PDF version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607225/SA400__No_fields__04_17.pdf	164546	application/pdf	PDF document, version 1.7
607262	CT600_2017.pdf	corporation-tax-company-tax-return-ct600-2015-version-3	Corporation Tax: Company Tax Return (CT600 (2017) Version 3)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607262/CT600_2017.pdf	476578	application/pdf	PDF document, version 1.6
607288	PSN_Code_of_Connection_v1.31.odt	psn-code-of-connection-coco	PSN Code of Connection (CoCo) v1.31	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607288/PSN_Code_of_Connection_v1.31.odt	49195	application/vnd.oasis.opendocument.text	OpenDocument Text
607305	Budget_Forecast_Return_Outturn_workbook_guide_2016_to_2017.pdf	academies-budget-forecast-outturn-2016-to-2017	Guide to using the BFRO workbook	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607305/Budget_Forecast_Return_Outturn_workbook_guide_2016_to_2017.pdf	781692	application/pdf	PDF document, version 1.4
607371	winter-fuel-payment-claims-2017-2018.pdf	winter-fuel-payment-claim-form	We will publish the Winter Fuel Payment claim form for winter 2017 to 2018 shortly	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607371/winter-fuel-payment-claims-2017-2018.pdf	39134	application/pdf	PDF document, version 1.6
607384	winter-fuel-payment-claims-eea-switzerland-2017-2018.pdf	winter-fuel-payment-claim-form-eea-and-switzerland	We will publish the Winter Fuel Payment EEA and Switzerland claim form for winter 2017 to 2018 shortly	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607384/winter-fuel-payment-claims-eea-switzerland-2017-2018.pdf	7438	application/pdf	PDF document, version 1.5
607488	COM1_v1_0.pdf	give-notice-of-establishment-of-creditors-or-liquidation-committee-com1	COM1 Notice of establishment of creditors' or liquidation committee	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607488/COM1_v1_0.pdf	435487	application/pdf	PDF document, version 1.6
607489	COM2_v1_0.pdf	give-notice-of-change-of-membership-of-a-creditors-or-liquidation-committee-com2	COM2 Notice of change of membership of a creditors' or liquidation committee	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607489/COM2_v1_0.pdf	324161	application/pdf	PDF document, version 1.6
607490	COM3_v1_0.pdf	give-notice-of-continuation-of-creditors-committee-com3	COM3 Notice of continuation of creditors' committee in winding up by court following administration	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607490/COM3_v1_0.pdf	253830	application/pdf	PDF document, version 1.6
607491	COM4_v1_0.pdf	give-notice-of-cessation-of-liquidation-committee-com4	COM4 Notice of cessation of liquidation committee in winding up when creditors paid in full	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607491/COM4_v1_0.pdf	219022	application/pdf	PDF document, version 1.6
607594	apply-commission-notice-motorhomes.pdf	application-for-commission-noticemutual-recognition--17	Application for commission notice/mutual recognition	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607594/apply-commission-notice-motorhomes.pdf	854206	application/pdf	PDF document, version 1.6
607595	apply-commission-notice-vans.pdf	application-for-commission-noticemutual-recognition--16	Application for commission notice/mutual recognition	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607595/apply-commission-notice-vans.pdf	858232	application/pdf	PDF document, version 1.6
607597	cars-commission-notice-mutual-recognition.pdf	application-for-commission-noticemutual-recognition	Commission notice / mutual recognition	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607597/cars-commission-notice-mutual-recognition.pdf	852733	application/pdf	PDF document, version 1.6
607599	Motorcycles-MR-002.pdf	application-for-commission-noticemutual-recognition--15	Application for commission notice / mutual recognition - motorcycles	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607599/Motorcycles-MR-002.pdf	846276	application/pdf	PDF document, version 1.6
607620	Divorce-Dissolution.docx	service-personnel-and-veterans-agency-spva-pensions-forms	Divorce dissolution form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607620/Divorce-Dissolution.docx	286885	application/vnd.openxmlformats-officedocument.wordprocessingml.document	Microsoft Word 2007+
607709	IHT400.pdf	inheritance-tax-inheritance-tax-account-iht400	Inheritance Tax account (IHT400)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607709/IHT400.pdf	648442	application/pdf	PDF document, version 1.6
607718	Register_to_vote_living_in_england_and_wales.pdf	voter-registration-forms-paper-versions	Register to vote: Living in England or Wales	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607718/Register_to_vote_living_in_england_and_wales.pdf	1050416	application/pdf	PDF document, version 1.6
607719	Register_to_vote_living_in_england_and_wales_welsh_language.pdf	voter-registration-forms-paper-versions	Register to vote: Living in England or Wales (Welsh language version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607719/Register_to_vote_living_in_england_and_wales_welsh_language.pdf	1142127	application/pdf	PDF document, version 1.6
607720	Register_to_vote_living_in_scotland.pdf	voter-registration-forms-paper-versions	Register to vote: Living in Scotland	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607720/Register_to_vote_living_in_scotland.pdf	1073405	application/pdf	PDF document, version 1.6
607722	winter-fuel-payment-claims-2017-2018-welsh.pdf	winter-fuel-payment-claim-form	Welsh: Byddwn yn cyhoeddi’r ffurflen gais ar gyfer Taliad Tanwydd Gaeaf ar gyfer gaeaf 2017 i 2018 yn fuan	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607722/winter-fuel-payment-claims-2017-2018-welsh.pdf	38985	application/pdf	PDF document, version 1.6
607737	IHT422.pdf	inheritance-tax-application-for-an-inheritance-tax-reference-iht422	Application for an Inheritance Tax reference (IHT422)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607737/IHT422.pdf	405025	application/pdf	PDF document, version 1.6
607770	TM8N_EUIPO.pdf	notice-of-defence-for-the-use-in-revocation-on-the-grounds-of-non-use	TM8N	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607770/TM8N_EUIPO.pdf	235645	application/pdf	PDF document, version 1.7
607774	20170411Life_Chances_Fund_FAQs_-_updated__1_.pdf	life-chances-fund	Frequently asked questions	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607774/20170411Life_Chances_Fund_FAQs_-_updated__1_.pdf	205851	application/pdf	PDF document, version 1.3
607851	personal-budgeting-support-and-alternative-payment-arrangements.pdf	universal-credit-landlord-request-for-a-managed-payment-or-rent-arrears-deduction	Personal Budgeting Support and Alternative Payment Arrangements guidance	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607851/personal-budgeting-support-and-alternative-payment-arrangements.pdf	314928	application/pdf	PDF document, version 1.6
607863	BiK_Template_3.6.2.pdf	paye-end-of-year-expenses-and-benefits-online-form	PAYE: end-of-year expenses and benefits 2016 to 2017	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607863/BiK_Template_3.6.2.pdf	773402	application/pdf	PDF document, version 1.7
607978	Completing_the_alternative_provision_free_school_2017_financial_template.pdf	alternative-provision-free-school-financial-template	Completing the alternative provision free school 2017 to 2018: financial template	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607978/Completing_the_alternative_provision_free_school_2017_financial_template.pdf	200414	application/pdf	PDF document, version 1.4
607979	Alternative_Provision_Financial_Template.xls	alternative-provision-free-school-financial-template	Alternative provision: financial template 2017 to 2018	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607979/Alternative_Provision_Financial_Template.xls	3496960	application/vnd.ms-excel	Composite Document File V2 Document, Little Endian, Os: Windows, Version 10.0, Code page: 1252, Title: Alternative provision free schools budget planning sheet, Author: DfE, Last Saved By: STANCILL, Angela, Name of Creating Application: Microsoft Excel, Last Printed: Tue Mar 14 09:17:56 2017, Create Time/Date: Fri Feb  4 10:30:10 2011, Last Saved Time/Date: Mon Apr 10 13:57:38 2017, Security: 1
607981	Special_Financial_Template.xls	special-free-school-financial-template	Special free schools: financial template 2017 to 2018	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607981/Special_Financial_Template.xls	3514880	application/vnd.ms-excel	Composite Document File V2 Document, Little Endian, Os: Windows, Version 10.0, Code page: 1252, Title: Special free schools budget planning sheet, Author: DfE, Last Saved By: STANCILL, Angela, Name of Creating Application: Microsoft Excel, Last Printed: Tue Mar 29 12:58:33 2016, Create Time/Date: Fri Feb  4 10:30:10 2011, Last Saved Time/Date: Mon Apr 10 13:58:26 2017, Security: 1
607983	Completing_the_special_free_school_2017_financial_template.pdf	special-free-school-financial-template	Completing the special free school 2017 to 2018: financial template	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607983/Completing_the_special_free_school_2017_financial_template.pdf	199478	application/pdf	PDF document, version 1.4
607985	Mainstream_16-19_Financial_Template_160317.xls	mainstream-and-16-to-19-free-school-financial-template	Mainstream and 16 to 19 free schools: financial template 2017 to 2018	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607985/Mainstream_16-19_Financial_Template_160317.xls	3258368	application/vnd.ms-excel	Composite Document File V2 Document, Little Endian, Os: Windows, Version 10.0, Code page: 1252, Title: Mainstream_16-19_Financial_Template_220317, Author: DfE, Last Saved By: STANCILL, Angela, Name of Creating Application: Microsoft Excel, Last Printed: Tue Mar 14 15:47:13 2017, Create Time/Date: Tue Aug 24 14:15:25 2010, Last Saved Time/Date: Mon Apr 10 13:58:03 2017, Security: 1
607986	Completing_the_mainstream_and_16-19_free_school_2017_financial_template.pdf	mainstream-and-16-to-19-free-school-financial-template	Completing the mainstream and 16 to 19 free school 2017 to 2018 financial template	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607986/Completing_the_mainstream_and_16-19_free_school_2017_financial_template.pdf	217328	application/pdf	PDF document, version 1.4
607987	UTC_Financial_Template.xls	utc-financial-templates	UTC financial template: 2017 to 2018	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607987/UTC_Financial_Template.xls	3029504	application/vnd.ms-excel	Composite Document File V2 Document, Little Endian, Os: Windows, Version 10.0, Code page: 1252, Title: Budget template - v1, Author: DfE, Last Saved By: STANCILL, Angela, Name of Creating Application: Microsoft Excel, Last Printed: Tue Mar 14 14:39:42 2017, Create Time/Date: Tue Aug 24 14:15:25 2010, Last Saved Time/Date: Mon Apr 10 13:59:21 2017, Security: 1
607988	Completing_the_UTC_2017_financial_template.pdf	utc-financial-templates	Completing the UTC 2017 to 2018 financial template	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607988/Completing_the_UTC_2017_financial_template.pdf	206323	application/pdf	PDF document, version 1.4
607990	Studio_Financial_Template.xls	studio-school-financial-template-application-stage	Studio school financial template: 2017 to 2018	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607990/Studio_Financial_Template.xls	2982400	application/vnd.ms-excel	Composite Document File V2 Document, Little Endian, Os: Windows, Version 10.0, Code page: 1252, Title: Budget template - v1, Author: DfE, Last Saved By: STANCILL, Angela, Name of Creating Application: Microsoft Excel, Last Printed: Tue Mar 14 11:29:50 2017, Create Time/Date: Tue Aug 24 14:15:25 2010, Last Saved Time/Date: Mon Apr 10 13:58:53 2017, Security: 1
607991	Completing_the_studio_school_2017_financial_template.pdf	studio-school-financial-template-application-stage	Completing the studio school 2017 to 2018 financial template	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/607991/Completing_the_studio_school_2017_financial_template.pdf	205866	application/pdf	PDF document, version 1.4
608065	Minimum_Data_Set_Form_1_-_Possible_Case_-_Protected16Mar2017.docx	mers-cov-minimum-data-set-form-for-possible-cases	MERS-CoV: minimum data set form for possible cases	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608065/Minimum_Data_Set_Form_1_-_Possible_Case_-_Protected16Mar2017.docx	29127	application/vnd.openxmlformats-officedocument.wordprocessingml.document	Microsoft Word 2007+
608088	Form-EEA-PR-guidance-notes-v3.pdf	apply-for-a-document-certifying-permanent-residence-or-permanent-residence-card-form-eea-pr	EEA(PR): guidance notes	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608088/Form-EEA-PR-guidance-notes-v3.pdf	216196	application/pdf	PDF document, version 1.6
608264	REC3_V1_0.pdf	give-notice-of-order-of-disposal-of-charged-property-rec3	REC3 Notice of order of disposal of charged property in administrative receivership	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608264/REC3_V1_0.pdf	232136	application/pdf	PDF document, version 1.7
608289	form-emr02.pdf	egg-packing-centre-registration	EMR2: Application for registration of an egg packing centre	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608289/form-emr02.pdf	56846	application/pdf	PDF document, version 1.5
608290	form-emr01.pdf	egg-packing-centre-registration	EMR1: Guidance on legislation covering the marketing of eggs	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608290/form-emr01.pdf	718585	application/pdf	PDF document, version 1.5
608291	form-emr10.pdf	egg-hatchery-and-chick-breeding-premises-registration	EMR10: Application for registration of hatchery/breeding establishment/pedigree breeding establishment	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608291/form-emr10.pdf	57141	application/pdf	PDF document, version 1.5
608292	form-emr9.pdf	egg-hatchery-and-chick-breeding-premises-registration	EMR9: Explanatory leaflet on the regulations relating to the production and marketing of hatching eggs and poultry chicks	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608292/form-emr9.pdf	66913	application/pdf	PDF document, version 1.5
608293	form-et116.pdf	dealers-premises-for-eu-trade-in-sheep-and-goats-application	ET116: Application for approval as a dealer’s premises for intra-community trade in sheep and goats	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608293/form-et116.pdf	67986	application/pdf	PDF document, version 1.5
608295	form-exd215.pdf	egg-packing-centre-application-for-designation	EXD215: Application for designation of an egg packing centre	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608295/form-exd215.pdf	106621	application/pdf	PDF document, version 1.5
608413	uc47-secure-landlord-request-for-a-managed-payment-rent-arrears-deduction.pdf	universal-credit-landlord-request-for-a-managed-payment-or-rent-arrears-deduction	UC47 – secure email (or post): Landlord request for a managed payment or rent arrears deduction	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608413/uc47-secure-landlord-request-for-a-managed-payment-rent-arrears-deduction.pdf	76549	application/pdf	PDF document, version 1.7
608414	uc47-non-secure-landlord-request-for-a-managed-payment-rent-arrears.pdf	universal-credit-landlord-request-for-a-managed-payment-or-rent-arrears-deduction	UC47 – non-secure email: Landlord request for a managed payment or rent arrears deduction	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608414/uc47-non-secure-landlord-request-for-a-managed-payment-rent-arrears.pdf	74608	application/pdf	PDF document, version 1.7
608464	cs-ht-application-notes.pdf	countryside-stewardship-higher-tier-application-form	Countryside Stewardship: how to complete the Higher Tier application form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608464/cs-ht-application-notes.pdf	1046312	application/pdf	PDF document, version 1.5
608576	10.44_appeal_application.docx	rule-1044-bankruptcy-application-to-appeal-against-adjudicators-decision-to-refuse-to-make-a-bankruptcy-order	Rule 10.44 bankruptcy application to appeal against Adjudicator’s decision to refuse to make a bankruptcy order.	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608576/10.44_appeal_application.docx	60659	application/zip	Zip archive data, at least v2.0 to extract
608578	10.44_appeal_application.pdf	rule-1044-bankruptcy-application-to-appeal-against-adjudicators-decision-to-refuse-to-make-a-bankruptcy-order	Rule 10.44 bankruptcy application to appeal against Adjudicator’s decision to refuse to make a bankruptcy order.	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608578/10.44_appeal_application.pdf	174301	application/pdf	PDF document, version 1.6
608678	FLR_M_-04-17.pdf	application-to-extend-stay-in-the-uk-as-a-partner-form-flrm	Form FLR(M): application for leave to remain as a partner or child of a person present and settled in the UK, with refugee leave or humanitarian protection and for a biometric immigration document	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608678/FLR_M_-04-17.pdf	614928	application/pdf	PDF document, version 1.7
608687	20.4_-_Debt_Relief_Order_-_Application_for_non-disclosure_of_address.docx	rule-204-debtor-application-for-an-order-for-non-disclosure-of-current-address	Rule 20.4 debtor application for an Order for non-disclosure of current address	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608687/20.4_-_Debt_Relief_Order_-_Application_for_non-disclosure_of_address.docx	81357	application/zip	Zip archive data, at least v2.0 to extract
608688	20.4_-_Debt_Relief_Order_-_Application_for_non-disclosure_of_address.pdf	rule-204-debtor-application-for-an-order-for-non-disclosure-of-current-address	Rule 20.4 debtor application for an Order for non-disclosure of current address	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608688/20.4_-_Debt_Relief_Order_-_Application_for_non-disclosure_of_address.pdf	159328	application/pdf	PDF document, version 1.6
608778	employment-tribunal-penalty-form.docx	employment-tribunal-penalty-enforcement	Employment Tribunal penalty enforcement form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608778/employment-tribunal-penalty-form.docx	89747	application/vnd.openxmlformats-officedocument.wordprocessingml.document	Microsoft Word 2007+
608780	List_of_funeral_companies-British_Embassy_Baku.doc	azerbaijan-list-of-lawyers	List of Funeral Directors	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608780/List_of_funeral_companies-British_Embassy_Baku.doc	150016	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: Annex H - Template for funeral directors list, Author: lcarr, Template: Normal, Last Saved By: fmammadova, Revision Number: 6, Name of Creating Application: Microsoft Office Word, Total Editing Time: 05:00, Create Time/Date: Tue Feb 24 07:26:00 2015, Last Saved Time/Date: Mon Apr 10 12:23:00 2017, Number of Pages: 5, Number of Words: 675, Number of Characters: 3850, Security: 0
608781	List_of_local_translators-British_Embassy.doc	azerbaijan-list-of-lawyers	List of Translators/Interpreters	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608781/List_of_local_translators-British_Embassy.doc	180224	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: Annex 41G - Template for translators_interpreters list, Author: lcarr, Template: Normal, Last Saved By: fmammadova, Revision Number: 50, Name of Creating Application: Microsoft Office Word, Total Editing Time: 02:23:00, Last Printed: Mon Apr 10 12:24:00 2017, Create Time/Date: Tue Feb  3 08:44:00 2015, Last Saved Time/Date: Tue Apr 11 09:38:00 2017, Number of Pages: 9, Number of Words: 1673, Number of Characters: 9539, Security: 0
608782	List_of_local_lawyers-British_Embassy_Baku.doc	azerbaijan-list-of-lawyers	List of Lawyers	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608782/List_of_local_lawyers-British_Embassy_Baku.doc	179712	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: Annex E - Template for lawyers list, Author: lcarr, Template: Normal, Last Saved By: fmammadova, Revision Number: 35, Name of Creating Application: Microsoft Office Word, Total Editing Time: 02:15:00, Create Time/Date: Thu Feb  5 08:22:00 2015, Last Saved Time/Date: Mon Apr 10 12:21:00 2017, Number of Pages: 10, Number of Words: 1902, Number of Characters: 10845, Security: 0
608783	List_of_hospitals-British_Embassy.doc	azerbaijan-list-of-lawyers	List of Hospitals	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608783/List_of_hospitals-British_Embassy.doc	178176	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: Annex 41F - Template for medical facilities_practitioners list, Author: lcarr, Template: Normal, Last Saved By: fmammadova, Revision Number: 4, Name of Creating Application: Microsoft Office Word, Total Editing Time: 01:00, Create Time/Date: Tue Jul 19 07:58:00 2016, Last Saved Time/Date: Mon Apr 10 12:23:00 2017, Number of Pages: 8, Number of Words: 1699, Number of Characters: 9688, Security: 0
608847	HARS_Data_Request_Form.docx	hiv-and-aids-reporting-section-hars-data-request-form	HIV and AIDS reporting section (HARS): data request form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608847/HARS_Data_Request_Form.docx	140153	application/vnd.openxmlformats-officedocument.wordprocessingml.document	Microsoft Word 2007+
608859	LIQ05_v1.0.pdf	give-notice-of-order-limiting-disclosure-of-statement-of-affairs-in-cvl-liq05	LIQ05 : Notice of order limiting disclosure of statement of affairs in CVL	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608859/LIQ05_v1.0.pdf	222421	application/pdf	PDF document, version 1.6
608860	AM17_v1.0.pdf	give-notice-of-vacation-of-office-am17	AM17 Notice of vacation of office when administrator ceases to be qualified to act	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608860/AM17_v1.0.pdf	220974	application/pdf	PDF document, version 1.6
608916	VO6016W_welsh_updated.pdf	request-for-rental-information-hotels-and-guest-houses	VO 6016: hotels and guest houses (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608916/VO6016W_welsh_updated.pdf	312824	application/pdf	PDF document, version 1.6
608918	VO6010W_welsh__Updated.pdf	vo-6010-request-for-rental-information-public-houses	VO 6010: public houses (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608918/VO6010W_welsh__Updated.pdf	295664	application/pdf	PDF document, version 1.6
608919	VO6011W_welsh_Updated.pdf	request-for-rental-information-pubs-houses-licensed-restaurants-wine-bars-receipts-only	VO 6011: public houses, licensed restaurants and wine bars (receipts only) (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608919/VO6011W_welsh_Updated.pdf	197413	application/pdf	PDF document, version 1.6
608921	VO6012W_welsh_Updated.pdf	request-for-rental-information-pubs-licensed-restaurants-wine-bars	VO 6012: public houses, licensed restaurants and wine bars (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608921/VO6012W_welsh_Updated.pdf	224334	application/pdf	PDF document, version 1.6
608922	VO6015W_welsh_updated.pdf	request-for-rental-information-hotels	VO 6015: hotels (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608922/VO6015W_welsh_updated.pdf	315865	application/pdf	PDF document, version 1.6
608924	VO6020W_welsh__updated.pdf	request-for-rental-information-petrol-filling-stations-occupier	VO 6020: petrol filling stations – occupier (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608924/VO6020W_welsh__updated.pdf	299635	application/pdf	PDF document, version 1.6
608925	VO6021W_welsh_Updated.pdf	request-for-rental-information-petrol-filling-stations-trade	VO 6021: petrol filling stations – trade (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608925/VO6021W_welsh_Updated.pdf	158571	application/pdf	PDF document, version 1.6
608926	VO6022W_welsh__updated.pdf	request-for-rental-information-petrol-filling-stations-oil-company	VO 6022: petrol filling stations – oil company (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608926/VO6022W_welsh__updated.pdf	302632	application/pdf	PDF document, version 1.6
608927	VO6025W_welsh__.pdf	request-for-rental-information-motorway-and-major-road-service-areas	VO 6025: motorway and major road service areas (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608927/VO6025W_welsh__.pdf	414514	application/pdf	PDF document, version 1.6
608928	VO6031W_welsh.pdf	request-for-rental-information-receipts-general-specific	VO 6031: receipts – general specific (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608928/VO6031W_welsh.pdf	296622	application/pdf	PDF document, version 1.6
608929	VO6032W_welsh_updated.pdf	request-for-rental-information-football-and-rugby-grounds	VO 6032: football and rugby grounds (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608929/VO6032W_welsh_updated.pdf	282808	application/pdf	PDF document, version 1.6
608930	VO6033W_Updated.pdf	request-for-rental-information-greyhound-tracks-and-speedway-stadiums	VO 6033: greyhound tracks and speedway stadiums (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608930/VO6033W_Updated.pdf	271718	application/pdf	PDF document, version 1.6
608931	VO6034W_Updated.pdf	request-for-rental-information-horse-racecourses	VO 6034: horse racecourses (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608931/VO6034W_Updated.pdf	282729	application/pdf	PDF document, version 1.6
608932	VO6035W_Updated.pdf	request-for-rental-information-stately-homes	VO 6035: stately homes (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608932/VO6035W_Updated.pdf	308268	application/pdf	PDF document, version 1.6
608933	VO6036W_welsh.pdf	request-for-rental-information-receipts-general-with-expenditure	VO 6036: receipts – general with expenditure (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608933/VO6036W_welsh.pdf	386124	application/pdf	PDF document, version 1.6
608934	VO6037W_marinas.pdf	request-for-rental-information-marinas	VO 6037: marinas (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608934/VO6037W_marinas.pdf	470634	application/pdf	PDF document, version 1.6
608936	VO6028W_welsh.pdf	request-for-rental-information-markets-and-market-places	VO 6028: markets and market places (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608936/VO6028W_welsh.pdf	363711	application/pdf	PDF document, version 1.6
608939	VO6040W_welsh.pdf	request-for-rental-information-advertising-rights	VO 6040: advertising rights (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608939/VO6040W_welsh.pdf	275529	application/pdf	PDF document, version 1.6
608940	VO6043W.pdf	request-for-rental-information-livestock-markets	VO 6043: livestock markets (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608940/VO6043W.pdf	350306	application/pdf	PDF document, version 1.6
608942	VO6045W_welsh__.pdf	request-for-rental-information-caravan-sites-receipts	VO 6045: caravan sites – receipts (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608942/VO6045W_welsh__.pdf	542302	application/pdf	PDF document, version 1.6
608943	VO6046W_welsh.pdf	request-for-rental-information-caravan-sites-rental	VO 6046: caravan sites – rental (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608943/VO6046W_welsh.pdf	311792	application/pdf	PDF document, version 1.6
608944	VO6049W_welsh__.pdf	request-for-rental-information-timeshare-complexes	VO 6049: timeshare complexes (Welsh version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/608944/VO6049W_welsh__.pdf	257979	application/pdf	PDF document, version 1.6
