page	timestamp	text
self-assessment-the-national-assembly-for-wales-sa102wam	2015-04-06T00:30:31.000+01:00	The 2015 to 2016 form has been added to this page.
self-assessment-the-national-assembly-for-wales-sa102wam	2014-04-04T01:00:00.000+01:00	Added translation
import-and-export-international-maritime-organisation-ships-stores-declaration-c95	2014-04-04T00:00:00.000+00:00	Published
using-animal-by-products-in-compost-or-biogas-approval-application	2014-10-13T11:53:15.000+01:00	AHVLA documents have been re-assigned to the new Animal and Plant Health Agency (APHA).
using-animal-by-products-in-compost-or-biogas-approval-application	2013-12-18T00:00:00.000+00:00	First published.
appoint-a-director-ap01c	2015-10-09T12:00:05.000+01:00	New version uploaded
appoint-a-director-ap01c	2015-03-05T13:38:07.000+00:00	Online form option added
appoint-a-director-ap01c	2010-05-03T00:00:00.000+01:00	Added translation
licence-to-sell-animal-specimens-taken-before-october-1981	2017-01-01T00:15:40.000+00:00	Annual licence update 2017.
licence-to-sell-animal-specimens-taken-before-october-1981	2016-01-01T00:00:05.000+00:00	Replaced licence with new version issued 1 January 2016.
licence-to-sell-animal-specimens-taken-before-october-1981	2015-01-01T00:00:40.000+00:00	Added updated class licence. New version valid from 1 January to 31 December 2015.
licence-to-sell-animal-specimens-taken-before-october-1981	2013-12-31T00:00:00.000+00:00	First published.
managing-clusters-of-pneumococcal-disease-in-closed-settings	2008-07-01T00:00:00.000+00:00	Published
seed-marketing-licence-application	2017-02-01T11:40:07.000+00:00	Form updated
seed-marketing-licence-application	2014-10-01T00:00:00.000+01:00	First published.
give-notice-of-relevant-legal-entity-with-significant-control-of-a-limited-liability-partnership-ll-psc02	2016-06-30T00:00:00.000+00:00	Published
import-and-export-apply-for-binding-origin-information-ce1900	2014-04-04T00:00:00.000+00:00	Published
psn-code-of-interconnection-coico	2015-05-26T16:01:28.000+01:00	This page has been revised to reflect updates to the PSN compliance process.
psn-code-of-interconnection-coico	2015-03-12T13:28:00.000+00:00	First published.
international-tax-uk-south-africa-double-taxation-convention-form-south-africa-company	2014-04-04T00:00:00.000+00:00	Published
international-tax-uk-ireland-double-taxation-convention-form-ireland-company	2016-03-31T09:30:05.000+01:00	Phone number and contact details have been updated.
international-tax-uk-ireland-double-taxation-convention-form-ireland-company	2014-04-04T01:00:00.000+01:00	First published.
excise-payment-security-system-application-to-make-payments-of-excise-duties-without-a-guarantee-epssb	2014-06-24T00:00:00.000+00:00	Published
bumblebees-licence-to-release-non-native-species-in-commercial-premises-for-research	2017-01-01T00:15:44.000+00:00	Annual licence update 2017.
bumblebees-licence-to-release-non-native-species-in-commercial-premises-for-research	2016-05-03T10:24:00.000+01:00	First published.
alcohol-duties-application-to-register-as-a-cider-or-perry-maker-cp30	2017-01-26T11:14:22.000+00:00	Postal address on the landing page has updated.
alcohol-duties-application-to-register-as-a-cider-or-perry-maker-cp30	2016-06-16T16:53:03.000+01:00	Details about additional information required to support an application to register have been added to the page.
alcohol-duties-application-to-register-as-a-cider-or-perry-maker-cp30	2016-06-13T15:33:24.000+01:00	An online form service is now available.
alcohol-duties-application-to-register-as-a-cider-or-perry-maker-cp30	2014-04-04T01:00:00.000+01:00	First published.
redundancy-payments-template-for-setting-up-a-new-case	2015-07-24T00:00:00.000+00:00	Published
incineration-of-animal-by-products-approval-application	2014-10-01T13:16:31.000+01:00	AHVLA documents have been re-assigned to the new Animal and Plant Health Agency (APHA).
incineration-of-animal-by-products-approval-application	2013-12-18T00:00:00.000+00:00	First published.
give-notice-of-withdrawal-of-election-to-keep-people-of-significant-control-psc-on-the-register-ew04	2016-06-30T00:00:00.000+00:00	Published
annual-interim-project-report	2011-06-27T00:00:00.000+00:00	Published
self-assessment-penalty-for-a-late-partnership-return-sa356	2014-04-04T00:00:00.000+00:00	Published
countryside-stewardship-ponds-for-wildlife-and-historic-interest-assessment	2015-07-06T00:00:00.000+00:00	Published
collective-investment-schemes-application-for-approval-as-an-investment-trust-cisc8	2014-04-29T00:00:00.000+00:00	Published
bats-survey-class-licence-for-volunteer-bat-roost-visitors-level-1	2017-01-01T00:15:41.000+00:00	Annual licence update 2017.
bats-survey-class-licence-for-volunteer-bat-roost-visitors-level-1	2016-01-01T00:00:07.000+00:00	Replaced licence with new version issued 1 January 2016.
bats-survey-class-licence-for-volunteer-bat-roost-visitors-level-1	2015-01-01T00:00:45.000+00:00	new version of CL15 valid from 1 January to 31 December 2015.
bats-survey-class-licence-for-volunteer-bat-roost-visitors-level-1	2014-10-06T16:53:00.000+01:00	First published.
corporation-tax-short-companytax-return-ct600-short-2007-version-2	2014-04-04T00:00:00.000+00:00	Published
capital-estimates-return-including-public-works-loan-board-certainty-rate-return	2017-03-03T11:21:20.000+00:00	Added form and guidance notes for 2017 to 2018.
capital-estimates-return-including-public-works-loan-board-certainty-rate-return	2016-03-08T15:07:29.000+00:00	Added form and guidance notes for 2016 to 2017.
capital-estimates-return-including-public-works-loan-board-certainty-rate-return	2015-03-09T17:06:32.000+00:00	Added form and guidance notes for 2015 to 2016.
capital-estimates-return-including-public-works-loan-board-certainty-rate-return	2014-03-06T15:31:31.000+00:00	Form and guidance notes for 2014 to 2015 added.
capital-estimates-return-including-public-works-loan-board-certainty-rate-return	2013-08-14T14:58:00.000+01:00	First published.
give-notice-of-approval-of-administrators-proposals-am06	2017-04-06T00:00:00.000+00:00	Published
environmental-stewardship-shared-grazing-and-common-land	2011-10-19T00:00:00.000+00:00	Published
international-tax-uk-japan-double-taxation-convention-form-japan-3-dt	2014-04-04T00:00:00.000+00:00	Published
fuel-duty-return-and-payment-of-duty-for-biofuels-and-other-fuel-substitutes-ho930	2016-05-16T14:12:26.000+01:00	An online forms service is now available.
fuel-duty-return-and-payment-of-duty-for-biofuels-and-other-fuel-substitutes-ho930	2015-04-08T09:27:59.000+01:00	Welsh version of form HO930 added to the page.
fuel-duty-return-and-payment-of-duty-for-biofuels-and-other-fuel-substitutes-ho930	2014-10-08T01:00:00.000+01:00	First published.
international-tax-uk-japan-double-taxation-convention-form-japan-company	2014-04-04T00:00:00.000+00:00	Published
international-tax-uk-switzerland-double-taxation-convention-form-switzerland-direct-investor-company-creditenglish-french	2014-04-04T00:00:00.000+00:00	Published
import-and-export-information-sheet-inf1-inward-processing-ce1143	2014-04-04T00:00:00.000+00:00	Published
mental-health-legal-help-and-representation	2014-08-01T00:00:00.000+00:00	Published
consent-for-a-controlled-activity-within-the-river-dee-water-protection-zone	2013-02-02T00:00:00.000+00:00	Published
confirm-satisfaction-of-the-resolution-of-change-of-name-nm03	2010-05-03T00:00:00.000+00:00	Published
climate-change-levy-tax-credit-claim-form-ccl200x	2014-04-04T00:00:00.000+00:00	Published
varicella-zoster-virus-referral-form	2014-04-01T00:00:00.000+00:00	Published
give-notice-of-name-or-other-designation-of-class-of-members-sh13	2010-05-01T00:00:00.000+00:00	Published
waste-exemptions-bulk-registration-form	2016-03-15T14:39:39.000+00:00	The registration form has been updated to match the information required in the new online waste registration service. The information required has also been condensed into one form so that a separate form does not need to be submitted. It can also now can be used for linear registrations.
waste-exemptions-bulk-registration-form	2010-07-01T01:00:00.000+01:00	First published.
applying-to-qualify-as-a-recovery-operation-municipal-waste-incinerators	2016-10-04T15:23:45.000+01:00	Revised R1 energy efficiency formula - application proforma. Removed 'Incinerators: how to qualify as an R1 recovery operation' document and redirected to new content.
applying-to-qualify-as-a-recovery-operation-municipal-waste-incinerators	2013-01-02T00:00:00.000+00:00	First published.
register-a-flexible-bus-service	2016-09-29T08:00:18.000+01:00	Form updated with new payment instructions.
register-a-flexible-bus-service	2008-10-31T13:51:00.000+00:00	First published.
give-notice-of-removal-of-restriction-on-companys-articles-cc02	2010-05-03T00:00:00.000+00:00	Published
temporary-certificate-of-competence-to-slaughter-or-kill-animals-application	2015-10-15T00:00:00.000+00:00	Published
gulls-licence-to-control-them-to-conserve-other-birds	2015-04-15T10:40:35.000+01:00	Updated versions of the application form and return form added.
gulls-licence-to-control-them-to-conserve-other-birds	2014-02-28T00:00:00.000+00:00	First published.
give-notice-of-other-registrable-person-with-significant-control-of-a-limited-liability-partnership-ll-psc03	2016-07-19T09:20:09.000+01:00	Note added to confirm form can only be filed if PSC information held on public register.
give-notice-of-other-registrable-person-with-significant-control-of-a-limited-liability-partnership-ll-psc03	2016-06-30T00:15:00.000+01:00	First published.
vero-cytotoxin-producing-escherichia-coli-questionnaire	2013-04-01T00:00:00.000+00:00	Published
provisional-statement-application-form	2012-10-01T00:00:00.000+00:00	Published
give-details-of-relevant-legal-entity-with-significant-control-of-a-limited-liability-partnership-ll-psc05	2016-07-19T09:22:34.000+01:00	Note added to confirm form can only be filed if PSC information held on public register.
give-details-of-relevant-legal-entity-with-significant-control-of-a-limited-liability-partnership-ll-psc05	2016-06-30T00:15:00.000+01:00	First published.
children-adopted-from-care-and-the-pupil-premium-template-letter	2016-03-22T15:49:21.000+00:00	Updated dates in the template for the alternative provision census 2017.
children-adopted-from-care-and-the-pupil-premium-template-letter	2014-12-15T11:49:24.000+00:00	Letter template amended to clarify that pupil-level data should be transferred securely.
children-adopted-from-care-and-the-pupil-premium-template-letter	2014-08-26T16:15:00.000+01:00	First published.
request-future-events-relating-to-a-patent-application-or-caveat	2014-04-29T00:00:00.000+00:00	Published
sickle-cell-and-thalassaemia-screening-laboratory-data-form	2014-03-01T00:00:00.000+00:00	Published
import-and-export-international-maritime-organisation-general-declaration-c94	2014-04-04T00:00:00.000+00:00	Published
meningococcal-reference-unit-request-form	2014-08-01T00:00:00.000+00:00	Published
request-for-a-certified-copy-of-a-design	2016-10-01T08:00:14.000+01:00	Updated in light of 1 October 2016 fee changes.
request-for-a-certified-copy-of-a-design	2014-04-17T10:19:00.000+01:00	First published.
free-school-pre-opening-budgets	2013-03-01T00:00:00.000+00:00	Published
appointing-a-litigation-friend-checklist	2014-04-04T00:00:00.000+00:00	Published
the-commissioning-academy-application-form	2016-04-12T17:52:25.000+01:00	Updated the application form
the-commissioning-academy-application-form	2015-09-18T15:13:00.000+01:00	Updated The Commissioning Academy: Group Application Form
the-commissioning-academy-application-form	2015-03-17T10:54:49.000+00:00	Updated with Wave 6 dates.
the-commissioning-academy-application-form	2015-01-12T16:30:43.000+00:00	Added information on development programme wave 5 dates.
the-commissioning-academy-application-form	2014-11-25T16:16:15.000+00:00	Form updated.
the-commissioning-academy-application-form	2014-06-05T15:56:25.000+01:00	Application form and email address updated.
the-commissioning-academy-application-form	2013-01-22T00:00:00.000+00:00	First published.
central-heating-fund-application-form	2015-03-26T00:00:00.000+00:00	Published
vat-mini-one-stop-shop-non-union-return	2015-09-30T14:32:48.000+01:00	Added list of country names to use in templates and links to related guidance.
vat-mini-one-stop-shop-non-union-return	2015-03-20T12:20:00.000+00:00	First published.
register-a-charge-where-there-is-no-instrument-mr08	2016-06-30T00:15:26.000+01:00	Form version 1.1
register-a-charge-where-there-is-no-instrument-mr08	2014-09-17T18:21:00.000+01:00	First published.
wr166-application-and-agreement-to-apportion-a-water-abstraction-licence	2015-08-11T13:12:28.000+01:00	Updated to version 3 of form.
wr166-application-and-agreement-to-apportion-a-water-abstraction-licence	2014-05-07T13:13:00.000+01:00	First published.
hiv-and-aids-reporting-section-hars-data-request-form	2009-09-15T00:00:00.000+00:00	Published
register-a-town-or-village-green-ca9	2014-12-12T00:00:00.000+00:00	Published
academy-land-transfers-model-directions	2012-01-30T00:00:00.000+00:00	Published
international-child-abduction-unit-request-for-co-operation-form	2016-01-26T00:00:00.000+00:00	Published
contracted-out-pension-schemes-notification-of-transfer-of-accrued-pension-rights-with-limited-rate-revaluation-premiums-payable-ca1600	2014-04-04T00:00:00.000+00:00	Published
project-licence-forms	2006-12-20T00:00:00.000+00:00	Published
pension-schemes-application-for-certificate-of-residence-and-third-party-authority-apss-146c	2014-08-04T00:00:00.000+00:00	Published
180-to-206-weeks-ultrasound-scan-tear-off-pad	2010-01-01T00:00:00.000+00:00	Published
terminate-an-appointment-of-a-director-tm01c	2015-10-09T12:00:09.000+01:00	New version uploaded
terminate-an-appointment-of-a-director-tm01c	2015-03-05T13:40:08.000+00:00	Online filing option added
terminate-an-appointment-of-a-director-tm01c	2010-05-05T00:00:00.000+01:00	Added translation
give-notice-of-the-appointment-of-liquidator-in-a-winding-up-by-the-court-wu04	2017-04-06T00:00:00.000+00:00	Published
request-to-reinstate-a-patent-application	2016-10-01T00:15:05.000+01:00	Amended form.
request-to-reinstate-a-patent-application	2014-04-29T11:16:00.000+01:00	First published.
interim-authority-notice-under-the-licensing-act-2003	2012-07-10T00:00:00.000+00:00	Published
construction-industry-scheme-company-authorisation-of-disclosure-cis325	2012-01-04T00:00:00.000+00:00	Published
pending-action-registration-application-k3	2013-10-31T00:00:00.000+00:00	Published
countryside-stewardship-farm-facts-template	2015-07-06T00:00:00.000+00:00	Published
public-service-vehicle-accessibility-certificate-psva-1	2016-05-24T10:05:37.000+01:00	Updated with the latest version of the application form.
public-service-vehicle-accessibility-certificate-psva-1	2016-04-29T14:39:58.000+01:00	Updated with the latest version of the application form
public-service-vehicle-accessibility-certificate-psva-1	2012-03-29T08:56:00.000+01:00	First published.
transport-manager-acquired-rights	2011-10-07T00:00:00.000+00:00	Published
rule-138-creditors-election-to-opt-out	2017-04-06T00:00:00.000+00:00	Published
marital-status-certificate-for-pareja-de-hecho	2015-08-10T00:00:00.000+00:00	Published
countryside-stewardship-consent-for-soil-sampling-on-scheduled-monuments	2016-03-14T00:00:00.000+00:00	Published
apply-to-carry-on-the-trade-or-business-of-a-goods-operators-licence	2016-10-06T00:00:00.000+00:00	Published
english-housing-survey-2014-to-2015-questionnaire-and-physical-survey-form	2016-02-18T00:00:00.000+00:00	Published
import-and-export-general-valuation-statement-method-1-c109a	2014-04-04T00:00:00.000+00:00	Published
import-and-export-single-administrative-document-exporttransit-c88-exp-tran	2014-04-04T00:00:00.000+00:00	Published
vat-ceasing-to-be-a-relevant-associate-in-relation-to-an-option-to-tax-vat1614b	2014-09-05T00:00:00.000+00:00	Published
veterinary-medicines-application-forms-for-manufacture-or-wholesale	2016-11-29T14:28:04.000+00:00	Updated the form for an initial application or variation to a manufacturers licence (MANA) for veterinary medicines.
veterinary-medicines-application-forms-for-manufacture-or-wholesale	2015-04-02T15:35:00.000+01:00	First published.
welfare-of-animals-transport-order-2006-application-for-inspection	2014-10-01T13:13:42.000+01:00	AHVLA documents have been re-assigned to the new Animal and Plant Health Agency (APHA).
welfare-of-animals-transport-order-2006-application-for-inspection	2011-03-30T01:00:00.000+01:00	First published.
countryside-stewardship-facilitation-fund-claim-a-grant-and-record-progress	2017-01-25T09:42:44.000+00:00	Updated form (Jan 2017 version).
countryside-stewardship-facilitation-fund-claim-a-grant-and-record-progress	2015-08-26T11:50:00.000+01:00	First published.
plant-products-for-export-application-for-certification	2014-12-01T00:00:00.000+00:00	Published
corporation-tax-disincorporation-relief-claim-form	2014-04-16T00:00:00.000+00:00	Published
mortgage-of-ship-to-secure-principal-sum-and-interest-msf-4737	2015-05-27T09:34:33.000+01:00	New revision uploaded
mortgage-of-ship-to-secure-principal-sum-and-interest-msf-4737	2014-04-17T16:25:00.000+01:00	First published.
authorise-the-cremation-of-body-parts	2009-01-02T00:00:00.000+00:00	Published
animal-transport-contingency-plan-template-for-specific-journey	2016-11-15T09:06:08.000+00:00	WIT28 updated
animal-transport-contingency-plan-template-for-specific-journey	2014-12-29T11:09:00.000+00:00	First published.
insolvency-practitioners-creditors-and-members-voluntary-liquidation-schedule-of-funds	2014-05-29T00:00:00.000+00:00	Published
italy-notice-of-marriage-form	2017-05-02T00:00:00.000+00:00	Published
wild-birds-licence-to-disturb-kill-or-take-for-science	2015-07-17T15:26:21.000+01:00	Replaced application and report forms with revised interactive PDF versions.
wild-birds-licence-to-disturb-kill-or-take-for-science	2014-02-28T00:00:00.000+00:00	First published.
request-for-the-elizabeth-cross-and-memorial-scroll	2012-03-01T00:00:00.000+00:00	Published
blood-bank-compliance-report-template	2017-03-07T11:54:46.000+00:00	Updated compliance report template published
blood-bank-compliance-report-template	2017-03-06T10:53:58.000+00:00	2017 forms published
blood-bank-compliance-report-template	2016-03-07T13:37:42.000+00:00	new forms added
blood-bank-compliance-report-template	2012-03-28T00:00:00.000+01:00	First published.
insolvency-form-17-statement-of-affairs-of-member-of-partnership	2014-04-23T00:00:00.000+00:00	Published
application-to-cancel-a-security-interest	2013-09-16T00:00:00.000+00:00	Published
cystic-fibrosis-carrier-follow-up-form	2014-09-01T00:00:00.000+00:00	Published
mammals-licence-to-kill-take-or-disturb-for-health-and-safety	2015-05-13T15:39:22.000+01:00	Replaced application form with revised version. Added new report form.
mammals-licence-to-kill-take-or-disturb-for-health-and-safety	2014-02-28T00:00:00.000+00:00	First published.
data-protection-act-checklist-for-g-cloud-suppliers	2013-11-01T00:00:00.000+00:00	Published
vitesse-100-examination-psv-application-form-psvv-1	2013-06-07T00:00:00.000+00:00	Published
badgers-licence-to-interfere-with-setts-for-forestry-purposes	2017-01-01T00:15:43.000+00:00	Annual licence update 2017.
badgers-licence-to-interfere-with-setts-for-forestry-purposes	2016-01-01T00:00:09.000+00:00	Replaced licence with new version issued 1 January 2016.
badgers-licence-to-interfere-with-setts-for-forestry-purposes	2015-01-01T00:00:41.000+00:00	new version of CL26 valid from 1 January to 31 December 2015.
badgers-licence-to-interfere-with-setts-for-forestry-purposes	2014-10-06T17:28:00.000+01:00	First published.
certify-the-release-of-body-parts-for-cremation	2009-01-02T00:00:00.000+00:00	Published
personal-inspection-registration-pic	2015-08-03T06:00:30.000+01:00	Advice as to the completion of the form has been added
personal-inspection-registration-pic	2013-10-31T00:00:00.000+00:00	Added translation
msf-4399-application-for-a-boatmasters-licence	2015-04-04T00:00:00.000+00:00	Published
temporary-events-notice-application	2012-10-01T00:00:00.000+00:00	Published
method-statement-to-support-a-mitigation-licence-application	2014-10-06T00:00:00.000+00:00	Published
application-to-transform-a-madrid-protocol-designation	2013-08-16T00:00:00.000+00:00	Published
crm10-apply-for-review-of-refusal-or-withdrawal-of-advocacy-assistance	2013-04-01T00:00:00.000+00:00	Published
river-medway-application-for-registration-of-unpowered-boats	2017-02-15T09:00:05.000+00:00	Updated form for 2017/18
river-medway-application-for-registration-of-unpowered-boats	2016-02-18T08:17:37.000+00:00	Updated form, now includes pleasure boats – annual, short-term and clubs/organisations.
river-medway-application-for-registration-of-unpowered-boats	2015-02-24T11:36:45.000+00:00	New 2015 version of form.
river-medway-application-for-registration-of-unpowered-boats	2014-02-18T00:00:00.000+00:00	First published.
crm12-duty-solicitor-application-when-moving-firm	2016-06-10T12:54:20.000+01:00	CRM12 form updated.
crm12-duty-solicitor-application-when-moving-firm	2014-08-17T00:00:00.000+01:00	First published.
register-a-statement-property-released-in-a-limited-liability-partnership-ll-mr05	2015-03-09T10:22:36.000+00:00	Online filing option added
register-a-statement-property-released-in-a-limited-liability-partnership-ll-mr05	2010-05-03T00:00:00.000+01:00	First published.
notice-of-marriage-form	2013-03-21T00:00:00.000+00:00	Published
re-register-your-limited-company-as-unlimited-company-rr05	2015-01-27T10:13:10.000+00:00	Link to assent proforma added to bulletpoints
re-register-your-limited-company-as-unlimited-company-rr05	2010-05-03T00:00:00.000+01:00	First published.
affidavit-form-oman	2015-08-26T00:00:00.000+00:00	Published
assembly-centre-for-eu-trade-of-livestock-application	2014-10-01T15:12:53.000+01:00	AHVLA documents have been re-assigned to the new Animal and Plant Health Agency (APHA).
assembly-centre-for-eu-trade-of-livestock-application	2012-08-09T00:00:00.000+01:00	First published.
collective-investment-schemes-genuine-diversity-of-ownership-clearance-cisc5	2014-04-04T00:00:00.000+00:00	Published
rule-7100-request-by-a-contributory-for-a-public-examination-company-winding-up-notice-to-official-receiver	2017-04-06T00:00:00.000+00:00	Published
hen-harriers-licence-to-feed-them-on-grouse-moors	2017-01-01T00:15:45.000+00:00	Annual licence update 2017.
hen-harriers-licence-to-feed-them-on-grouse-moors	2016-01-01T00:00:08.000+00:00	Replaced licence with new version issued 1 January 2016.
hen-harriers-licence-to-feed-them-on-grouse-moors	2015-01-01T00:00:41.000+00:00	new version of CL25 valid from 1 January to 31 December 2015.
hen-harriers-licence-to-feed-them-on-grouse-moors	2014-10-06T17:27:00.000+01:00	First published.
spcs-crop-application	2016-03-09T00:00:00.000+00:00	Published
give-notice-of-voluntary-arrangement-taking-effect-cva1	2017-04-06T00:00:00.000+00:00	Published
guarantee-statement-by-parent-undertaking-of-subsidiary-limited-liability-partnership-ll-aa06	2010-05-03T00:00:00.000+00:00	Published
schedule-14-appeal-form	2017-05-19T08:17:34.000+01:00	Appeal form and guidance updated
schedule-14-appeal-form	2012-08-16T00:00:00.000+01:00	First published.
collective-investment-schemes-annual-report-for-an-exempt-unauthorised-unit-trust-cisc12	2016-09-23T11:14:28.000+01:00	Revised CISC12 PDF added to the page.
collective-investment-schemes-annual-report-for-an-exempt-unauthorised-unit-trust-cisc12	2015-12-14T11:18:13.000+00:00	Revised CISC12 PDF added to the page.
collective-investment-schemes-annual-report-for-an-exempt-unauthorised-unit-trust-cisc12	2015-07-14T08:10:27.000+01:00	Amended version uploaded
collective-investment-schemes-annual-report-for-an-exempt-unauthorised-unit-trust-cisc12	2014-04-28T01:00:00.000+01:00	First published.
air-carriers-pet-travel-required-method-of-operation-rmop	2016-07-01T00:00:00.000+00:00	Published
insolvency-form-15-affidavit-of-individual-members-as-to-concurrence-of-all-members-in-presentation-of-joint-bankruptcy-petition-against-individu	2014-04-23T00:00:00.000+00:00	Published
alternative-provision-academy-application-process	2014-08-22T15:20:50.000+01:00	Updated 'Pupil referral unit application to convert to alternative provision academy status' document.
alternative-provision-academy-application-process	2014-01-08T10:00:19.000+00:00	Updated the pupil referral unit application to convert to alternative provision academy status attachment with a new version.
alternative-provision-academy-application-process	2013-11-21T12:29:34.000+00:00	Corrected the link for the 'single model funding agreement: alternative provision – version 4' to go to the correct download.
alternative-provision-academy-application-process	2012-12-19T00:00:00.000+00:00	First published.
affirmation-of-marital-status	2014-01-13T00:00:00.000+00:00	Published
drilling-for-minerals-notice-of-intent-form-and-guidance	2014-01-14T00:00:00.000+00:00	Published
water-abstraction-reduce-the-amount-you-can-abstract	2015-08-11T13:11:26.000+01:00	Updated to version 2.
water-abstraction-reduce-the-amount-you-can-abstract	2007-09-01T01:00:00.000+01:00	First published.
cna-5-request-for-an-extension-of-time	2014-10-17T00:00:00.000+00:00	Published
corporation-tax-non-qualifying-company-distributions-ct2	2014-09-05T00:00:00.000+00:00	Published
apply-for-judicial-apportionment-of-costs	2013-04-01T00:00:00.000+00:00	Published
use-of-the-intellectual-property-office-logo	2016-06-16T14:08:20.000+01:00	Updated content.
use-of-the-intellectual-property-office-logo	2014-09-09T11:09:00.000+01:00	First published.
application-for-an-environmental-permit-part-c5-varying-a-permit-to-become-a-mining-waste-operation-permit	2013-02-14T00:00:00.000+00:00	Published
conditionally-discharged-restricted-patient-report	2017-01-20T17:43:50.000+00:00	Updated forms and guidance documents
conditionally-discharged-restricted-patient-report	2011-02-27T00:00:00.000+00:00	First published.
protected-plants-apply-for-a-licence-to-take-them	2015-07-17T15:25:45.000+01:00	Replaced application and report forms with revised, interactive PDF versions.
protected-plants-apply-for-a-licence-to-take-them	2015-04-23T16:14:53.000+01:00	edited detail text after consulting Natural England's subject matter expert: You should sample rare aquatic plants in a non-destructive way. You'll need a licence if you can't, but you should be using methods that minimise the impact.
protected-plants-apply-for-a-licence-to-take-them	2014-10-06T17:41:00.000+01:00	First published.
import-and-export-presentation-of-third-country-goods-c1600a	2014-04-04T00:00:00.000+00:00	Published
application-to-vary-an-environmental-permit-part-c35	2014-08-13T00:00:00.000+00:00	Published
social-investment-tax-relief-accreditation-for-sib-contractors	2016-01-18T18:35:37.000+00:00	Updated guidance document and application form
social-investment-tax-relief-accreditation-for-sib-contractors	2014-11-07T13:57:00.000+00:00	First published.
form-wqe4-making-or-storing-field-silage-notification--2	1997-01-01T00:00:00.000+00:00	Published
part-rsr-b4-apply-for-an-open-sources-and-waste-from-open-sources-rsr-permit	2010-08-18T00:00:00.000+00:00	Published
international-tax-uk-sweden-double-taxation-convention-form-dt-company	2014-04-04T00:00:00.000+00:00	Published
apply-to-change-a-disputed-registered-office-address-of-a-limited-liability-partnership-ll-rp07	2016-06-06T11:24:43.000+01:00	Form updated to version 1.1
apply-to-change-a-disputed-registered-office-address-of-a-limited-liability-partnership-ll-rp07	2016-04-06T00:00:00.000+01:00	First published.
pension-schemes-overseas-transfer-charge-scheme-manager-repayment-claim-apss243	2017-03-08T00:00:00.000+00:00	Published
countryside-stewardship-common-land-and-shared-grazing-supplementary-application	2015-08-26T00:00:00.000+00:00	Published
part-rsr-b2-application-for-a-rsr-sealed-sources-permit	2011-05-23T00:00:00.000+00:00	Published
give-notice-of-supervisors-progress-report-in-voluntary-arrangement-cva3	2017-04-06T00:00:00.000+00:00	Published
form-wmb1-application-for-yearly-registration-of-pcb-holdings	2015-03-30T14:03:35.000+01:00	This form and guidance notes have been updated to request more information in line with the requirements of the Stockholm Convention on Persistant Organic Pollutants (POPs)
form-wmb1-application-for-yearly-registration-of-pcb-holdings	2013-10-02T01:00:00.000+01:00	First published.
hydrogeological-risk-assessment-report-template	2014-06-30T00:00:00.000+00:00	Published
maternity-allowance-statistics-user-questionnaire	2014-08-13T00:00:00.000+00:00	Published
import-and-export-give-a-joint-contractual-liability-for-customs-comprehensive-guarantee-potential-debts-jcl	2016-05-23T00:00:00.000+00:00	Published
pension-schemes-amendment-to-a-registered-pension-scheme-event-report-apss300b	2014-04-04T00:00:00.000+00:00	Published
high-income-child-benefit-charge-request-for-information	2012-10-29T00:00:00.000+00:00	Published
hcv-genotypic-susceptibility-testing-request-form	2017-01-27T00:00:00.000+00:00	Published
social-outcomes-fund-how-to-apply	2013-02-05T00:00:00.000+00:00	Published
tax-avoidance-schemes-stamp-duty-land-tax-scheme-reference-number-aag4-sdlt	2016-06-01T14:29:05.000+01:00	An online forms service is now available.
tax-avoidance-schemes-stamp-duty-land-tax-scheme-reference-number-aag4-sdlt	2014-10-01T01:00:00.000+01:00	First published.
vary-licence-of-right-terms-by-design-right-or-copyright-owner	2014-04-17T00:00:00.000+00:00	Published
cormorants-apply-for-the-management-and-licensing-trial	2015-06-23T09:48:06.000+01:00	Added revised versions of management plan (A06b) and site appendix (A06c) forms.
cormorants-apply-for-the-management-and-licensing-trial	2014-06-01T00:00:00.000+01:00	First published.
sfa-capital-funding-investment-appraisal-template	2014-02-24T00:00:00.000+00:00	Published
statutory-adoption-pay-record-sheet-sap2	2015-04-06T00:00:07.000+01:00	An updated form SAP2 for employers who need to keep a record of payments of Statutory Adoption Pay made to an employee has been published.
statutory-adoption-pay-record-sheet-sap2	2014-04-04T00:00:00.000+01:00	First published.
register-a-charge-property-or-undertaking-acquired-by-limited-liability-partnership-ll-mr02	2016-06-30T00:15:25.000+01:00	Form version 2.1
register-a-charge-property-or-undertaking-acquired-by-limited-liability-partnership-ll-mr02	2016-04-19T08:46:24.000+01:00	Planned maintenance notice removed.
register-a-charge-property-or-undertaking-acquired-by-limited-liability-partnership-ll-mr02	2016-04-04T07:57:38.000+01:00	Message added: Due to essential maintenance Companies House online services will be unavailable between Saturday 16 April 2016 and Sunday 17 April 2016. Please accept our apologies for any inconvenience this may cause. You’ll still be able to file with HMRC.
register-a-charge-property-or-undertaking-acquired-by-limited-liability-partnership-ll-mr02	2015-03-09T10:22:06.000+00:00	Online form option added
register-a-charge-property-or-undertaking-acquired-by-limited-liability-partnership-ll-mr02	2010-05-03T00:00:00.000+01:00	First published.
tax-avoidance-schemes-notification-by-scheme-promoter-aag1	2016-05-16T14:44:01.000+01:00	An online forms service is now available.
tax-avoidance-schemes-notification-by-scheme-promoter-aag1	2014-07-01T01:00:00.000+01:00	First published.
